transaction_id,user_id,merchant_id,amount,timestamp,device_id,ip_address,account_age_days,failed_attempts,refund_count,is_fraud
TXN_004242,USER_1396,MERCHANT_141,1171.43,2026-07-13 15:37:04.362924,DEVICE_1396_A,IP_1396_A,1245,1,1,0
TXN_003592,USER_1437,MERCHANT_009,943.9,2026-07-13 15:54:04.362924,DEVICE_1437_A,IP_1437_A,93,0,0,0
TXN_000673,USER_0797,MERCHANT_030,464.01,2026-07-13 16:16:04.362924,DEVICE_0797_A,IP_0797_A,1016,0,0,0
TXN_005785,USER_0720,MERCHANT_094,540.97,2026-07-13 16:45:04.362924,DEVICE_0720_A,IP_0720_A,1337,2,0,0
TXN_000093,USER_1462,MERCHANT_026,354.39,2026-07-13 16:51:04.362924,DEVICE_1462_A,IP_1462_A,1032,0,1,0
TXN_003807,USER_0025,MERCHANT_001,2588.31,2026-07-13 16:59:04.362924,DEVICE_RING_A_01,IP_RING_A_02,46,7,5,1
TXN_005145,USER_0390,MERCHANT_120,1185.48,2026-07-13 17:13:04.362924,DEVICE_0390_A,IP_0390_A,684,0,0,0
TXN_002232,USER_0095,MERCHANT_011,5511.94,2026-07-13 17:16:04.362924,DEVICE_RING_D_01,IP_RING_D_02,61,4,2,1
TXN_005329,USER_0265,MERCHANT_150,857.16,2026-07-13 17:43:04.362924,DEVICE_0265_A,IP_0265_A,971,0,0,0
TXN_002988,USER_0076,MERCHANT_009,2744.68,2026-07-13 17:55:04.362924,DEVICE_RING_C_01,IP_RING_C_01,71,5,3,1
TXN_002970,USER_1042,MERCHANT_138,734.71,2026-07-13 18:14:04.362924,DEVICE_1042_A,IP_1042_A,935,0,1,0
TXN_001244,USER_1136,MERCHANT_149,280.3,2026-07-13 18:36:04.362924,DEVICE_1136_A,IP_1136_A,1250,1,2,0
TXN_000943,USER_1054,MERCHANT_109,977.09,2026-07-13 18:59:04.362924,DEVICE_1054_A,IP_1054_A,1306,0,0,0
TXN_004083,USER_0384,MERCHANT_058,2113.15,2026-07-13 19:15:04.362924,DEVICE_0384_A,IP_0384_A,675,2,1,0
TXN_005808,USER_1475,MERCHANT_103,457.68,2026-07-13 19:15:04.362924,DEVICE_1475_A,IP_1475_A,32,0,0,0
TXN_005265,USER_0290,MERCHANT_084,1465.93,2026-07-13 19:55:04.362924,DEVICE_0290_A,IP_0290_A,317,0,0,0
TXN_002018,USER_0488,MERCHANT_039,133.49,2026-07-13 19:57:04.362924,DEVICE_0488_A,IP_0488_A,993,0,2,0
TXN_005708,USER_0365,MERCHANT_020,750.72,2026-07-13 20:26:04.362924,DEVICE_0365_A,IP_0365_A,645,2,0,0
TXN_001050,USER_1229,MERCHANT_034,1689.18,2026-07-13 20:28:04.362924,DEVICE_1229_A,IP_1229_A,1000,0,0,0
TXN_000178,USER_0504,MERCHANT_022,1784.83,2026-07-13 20:32:04.362924,DEVICE_0504_A,IP_0504_A,1102,2,0,0
TXN_000218,USER_0016,MERCHANT_002,1972.84,2026-07-13 20:34:04.362924,DEVICE_RING_A_02,IP_RING_A_02,32,8,4,1
TXN_004944,USER_1446,MERCHANT_033,347.51,2026-07-13 20:48:04.362924,DEVICE_1446_A,IP_1446_A,312,1,0,0
TXN_002690,USER_0017,MERCHANT_002,4612.45,2026-07-13 20:56:04.362924,DEVICE_RING_A_02,IP_RING_A_01,75,3,5,1
TXN_002181,USER_0132,MERCHANT_104,520.3,2026-07-13 21:45:04.362924,DEVICE_0132_A,IP_0132_A,143,2,0,0
TXN_001081,USER_0488,MERCHANT_126,461.94,2026-07-13 21:49:04.362924,DEVICE_0488_A,IP_0488_A,1438,0,0,0
TXN_002491,USER_1459,MERCHANT_006,593.81,2026-07-13 22:32:04.362924,DEVICE_1459_A,IP_1459_A,639,1,1,0
TXN_004101,USER_0037,MERCHANT_006,557.7,2026-07-13 22:37:04.362924,DEVICE_RING_B_01,IP_RING_B_01,60,4,3,1
TXN_005222,USER_0317,MERCHANT_013,606.08,2026-07-13 22:47:04.362924,DEVICE_0317_A,IP_0317_A,473,0,0,0
TXN_002872,USER_0183,MERCHANT_114,846.17,2026-07-13 23:01:04.362924,DEVICE_0183_A,IP_0183_A,386,1,0,0
TXN_003003,USER_0371,MERCHANT_126,439.98,2026-07-13 23:23:04.362924,DEVICE_0371_A,IP_0371_A,1350,0,0,0
TXN_003951,USER_0233,MERCHANT_122,883.07,2026-07-13 23:38:04.362924,DEVICE_0233_A,IP_0233_A,922,1,0,0
TXN_000375,USER_1342,MERCHANT_036,3016.39,2026-07-14 00:11:04.362924,DEVICE_1342_A,IP_1342_A,1207,0,0,0
TXN_005106,USER_0820,MERCHANT_119,697.97,2026-07-14 00:23:04.362924,DEVICE_0820_A,IP_0820_A,336,0,0,0
TXN_003680,USER_0103,MERCHANT_012,2299.23,2026-07-14 00:31:04.362924,DEVICE_RING_D_02,IP_RING_D_01,23,3,5,1
TXN_001415,USER_1100,MERCHANT_018,370.29,2026-07-14 00:34:04.362924,DEVICE_1100_A,IP_1100_A,826,2,1,0
TXN_004656,USER_0845,MERCHANT_132,3020.34,2026-07-14 01:29:04.362924,DEVICE_0845_A,IP_0845_A,436,0,1,0
TXN_005175,USER_0846,MERCHANT_124,906.14,2026-07-14 01:44:04.362924,DEVICE_0846_A,IP_0846_A,497,0,0,0
TXN_000730,USER_0883,MERCHANT_094,334.69,2026-07-14 02:03:04.362924,DEVICE_0883_A,IP_0883_A,850,0,0,0
TXN_001406,USER_0992,MERCHANT_104,340.13,2026-07-14 02:10:04.362924,DEVICE_0992_A,IP_0992_A,1444,0,0,0
TXN_001086,USER_0062,MERCHANT_009,3843.3,2026-07-14 02:58:04.362924,DEVICE_RING_C_02,IP_RING_C_02,82,2,5,1
TXN_000873,USER_0751,MERCHANT_080,213.24,2026-07-14 03:07:04.362924,DEVICE_0751_A,IP_0751_A,943,0,0,0
TXN_002432,USER_0171,MERCHANT_036,279.27,2026-07-14 03:09:04.362924,DEVICE_0171_A,IP_0171_A,678,0,1,0
TXN_005800,USER_1394,MERCHANT_075,368.67,2026-07-14 03:10:04.362924,DEVICE_1394_A,IP_1394_A,811,0,1,0
TXN_003889,USER_0103,MERCHANT_011,2884.47,2026-07-14 03:33:04.362924,DEVICE_RING_D_02,IP_RING_D_01,22,6,3,1
TXN_000123,USER_1050,MERCHANT_088,1718.19,2026-07-14 03:40:04.362924,DEVICE_1050_A,IP_1050_A,352,0,0,0
TXN_003949,USER_0164,MERCHANT_136,486.35,2026-07-14 03:45:04.362924,DEVICE_0164_A,IP_0164_A,324,0,0,0
TXN_005232,USER_0700,MERCHANT_005,877.04,2026-07-14 03:58:04.362924,DEVICE_0700_A,IP_0700_A,984,0,0,0
TXN_004455,USER_1062,MERCHANT_062,1552.57,2026-07-14 04:51:04.362924,DEVICE_1062_A,IP_1062_A,508,0,0,0
TXN_000103,USER_1198,MERCHANT_030,464.0,2026-07-14 06:08:04.362924,DEVICE_1198_A,IP_1198_A,160,0,0,0
TXN_005752,USER_1291,MERCHANT_099,237.96,2026-07-14 06:08:04.362924,DEVICE_1291_A,IP_1291_A,1136,0,2,0
TXN_005661,USER_0077,MERCHANT_009,2366.74,2026-07-14 06:25:04.362924,DEVICE_RING_C_02,IP_RING_C_02,35,2,4,1
TXN_002374,USER_0976,MERCHANT_118,874.16,2026-07-14 06:31:04.362924,DEVICE_0976_A,IP_0976_A,956,0,0,0
TXN_004116,USER_1116,MERCHANT_100,453.69,2026-07-14 06:42:04.362924,DEVICE_1116_A,IP_1116_A,865,0,0,0
TXN_004586,USER_0223,MERCHANT_030,1468.16,2026-07-14 06:57:04.362924,DEVICE_0223_A,IP_0223_A,715,0,0,0
TXN_004519,USER_0379,MERCHANT_115,779.14,2026-07-14 07:45:04.362924,DEVICE_0379_A,IP_0379_A,885,1,0,0
TXN_004671,USER_0403,MERCHANT_086,978.64,2026-07-14 07:46:04.362924,DEVICE_0403_A,IP_0403_A,1175,2,0,0
TXN_003295,USER_0216,MERCHANT_092,242.66,2026-07-14 07:52:04.362924,DEVICE_0216_A,IP_0216_A,530,0,0,0
TXN_001156,USER_1445,MERCHANT_010,1279.59,2026-07-14 08:26:04.362924,DEVICE_1445_A,IP_1445_A,443,0,0,0
TXN_002790,USER_1419,MERCHANT_140,687.46,2026-07-14 08:40:04.362924,DEVICE_1419_A,IP_1419_A,194,1,0,0
TXN_004619,USER_1362,MERCHANT_060,592.57,2026-07-14 08:49:04.362924,DEVICE_1362_A,IP_1362_A,1001,2,0,0
TXN_003677,USER_0396,MERCHANT_131,633.86,2026-07-14 08:53:04.362924,DEVICE_0396_A,IP_0396_A,239,0,0,0
TXN_003044,USER_0373,MERCHANT_093,709.88,2026-07-14 09:24:04.362924,DEVICE_0373_A,IP_0373_A,1287,0,0,0
TXN_002089,USER_0232,MERCHANT_078,427.09,2026-07-14 09:24:04.362924,DEVICE_0232_A,IP_0232_A,900,0,0,0
TXN_001280,USER_1155,MERCHANT_029,475.85,2026-07-14 10:02:04.362924,DEVICE_1155_A,IP_1155_A,152,1,0,0
TXN_002456,USER_0143,MERCHANT_077,1830.54,2026-07-14 10:34:04.362924,DEVICE_0143_A,IP_0143_A,564,0,0,0
TXN_000725,USER_1100,MERCHANT_139,682.03,2026-07-14 10:58:04.362924,DEVICE_1100_A,IP_1100_A,96,0,0,0
TXN_004143,USER_0231,MERCHANT_089,798.64,2026-07-14 11:07:04.362924,DEVICE_0231_A,IP_0231_A,1108,0,0,0
TXN_001167,USER_1093,MERCHANT_064,1694.49,2026-07-14 12:17:04.362924,DEVICE_1093_A,IP_1093_A,598,1,1,0
TXN_002569,USER_1492,MERCHANT_049,1142.26,2026-07-14 12:26:04.362924,DEVICE_1492_A,IP_1492_A,1285,1,0,0
TXN_005954,USER_0839,MERCHANT_101,1101.17,2026-07-14 13:25:04.362924,DEVICE_0839_A,IP_0839_A,570,1,0,0
TXN_004689,USER_0179,MERCHANT_132,203.21,2026-07-14 13:27:04.362924,DEVICE_0179_A,IP_0179_A,557,0,0,0
TXN_000191,USER_0282,MERCHANT_111,429.25,2026-07-14 13:52:04.362924,DEVICE_0282_A,IP_0282_A,1263,2,0,0
TXN_002079,USER_1343,MERCHANT_101,540.42,2026-07-14 14:04:04.362924,DEVICE_1343_A,IP_1343_A,1123,0,0,0
TXN_004611,USER_0302,MERCHANT_063,631.32,2026-07-14 14:17:04.362924,DEVICE_0302_A,IP_0302_A,885,0,0,0
TXN_004038,USER_0644,MERCHANT_129,508.16,2026-07-14 14:46:04.362924,DEVICE_0644_A,IP_0644_A,192,0,1,0
TXN_003179,USER_0828,MERCHANT_045,1246.9,2026-07-14 14:55:04.362924,DEVICE_0828_A,IP_0828_A,601,0,1,0
TXN_004879,USER_0311,MERCHANT_131,359.92,2026-07-14 15:04:04.362924,DEVICE_0311_A,IP_0311_A,1346,1,0,0
TXN_001558,USER_0048,MERCHANT_006,1119.76,2026-07-14 15:42:04.362924,DEVICE_RING_B_01,IP_RING_B_01,35,7,2,1
TXN_004400,USER_0246,MERCHANT_123,1216.85,2026-07-14 15:58:04.362924,DEVICE_0246_A,IP_0246_A,1188,2,0,0
TXN_003954,USER_1470,MERCHANT_038,920.4,2026-07-14 16:17:04.362924,DEVICE_1470_A,IP_1470_A,486,0,0,0
TXN_004742,USER_0613,MERCHANT_150,870.25,2026-07-14 16:23:04.362924,DEVICE_0613_A,IP_0613_A,755,0,0,0
TXN_005365,USER_0424,MERCHANT_091,520.22,2026-07-14 16:28:04.362924,DEVICE_0424_A,IP_0424_A,834,2,0,0
TXN_002913,USER_0595,MERCHANT_139,346.79,2026-07-14 17:11:04.362924,DEVICE_0595_A,IP_0595_A,527,1,1,0
TXN_005803,USER_0287,MERCHANT_048,441.0,2026-07-14 17:12:04.362924,DEVICE_0287_A,IP_0287_A,393,0,0,0
TXN_001393,USER_1044,MERCHANT_120,2716.15,2026-07-14 17:22:04.362924,DEVICE_1044_A,IP_1044_A,915,0,1,0
TXN_005151,USER_0221,MERCHANT_023,3307.01,2026-07-14 17:40:04.362924,DEVICE_0221_A,IP_0221_A,561,0,2,0
TXN_003421,USER_1125,MERCHANT_124,380.47,2026-07-14 17:56:04.362924,DEVICE_1125_A,IP_1125_A,503,0,0,0
TXN_000915,USER_0923,MERCHANT_046,558.61,2026-07-14 18:09:04.362924,DEVICE_0923_A,IP_0923_A,1473,0,0,0
TXN_000844,USER_0760,MERCHANT_085,799.3,2026-07-14 18:09:04.362924,DEVICE_0760_A,IP_0760_A,949,0,0,0
TXN_001963,USER_1032,MERCHANT_134,886.93,2026-07-14 18:14:04.362924,DEVICE_1032_A,IP_1032_A,288,1,0,0
TXN_001956,USER_0071,MERCHANT_007,9882.14,2026-07-14 18:39:04.362924,DEVICE_RING_C_02,IP_RING_C_02,19,2,2,1
TXN_003814,USER_0177,MERCHANT_142,645.6,2026-07-14 18:47:04.362924,DEVICE_0177_A,IP_0177_A,1443,0,0,0
TXN_000112,USER_0761,MERCHANT_066,588.19,2026-07-14 18:48:04.362924,DEVICE_0761_A,IP_0761_A,796,2,0,0
TXN_001893,USER_1246,MERCHANT_036,432.53,2026-07-14 18:57:04.362924,DEVICE_1246_A,IP_1246_A,266,0,1,0
TXN_005728,USER_1085,MERCHANT_102,504.71,2026-07-14 19:28:04.362924,DEVICE_1085_A,IP_1085_A,768,0,0,0
TXN_003621,USER_0197,MERCHANT_132,214.28,2026-07-14 19:35:04.362924,DEVICE_0197_A,IP_0197_A,1001,0,1,0
TXN_004185,USER_0191,MERCHANT_081,419.0,2026-07-14 19:52:04.362924,DEVICE_0191_A,IP_0191_A,672,0,0,0
TXN_002184,USER_0904,MERCHANT_084,1680.03,2026-07-14 20:25:04.362924,DEVICE_0904_A,IP_0904_A,1172,0,0,0
TXN_003593,USER_0883,MERCHANT_032,3376.72,2026-07-14 20:55:04.362924,DEVICE_0883_A,IP_0883_A,127,0,1,0
TXN_004844,USER_0474,MERCHANT_097,539.53,2026-07-14 21:08:04.362924,DEVICE_0474_A,IP_0474_A,646,0,0,0
TXN_001809,USER_0805,MERCHANT_006,183.28,2026-07-14 21:20:04.362924,DEVICE_0805_A,IP_0805_A,393,2,1,0
TXN_004492,USER_0817,MERCHANT_015,292.58,2026-07-14 21:32:04.362924,DEVICE_0817_A,IP_0817_A,735,0,0,0
TXN_004066,USER_1367,MERCHANT_027,373.26,2026-07-14 21:44:04.362924,DEVICE_1367_A,IP_1367_A,1304,2,0,0
TXN_002969,USER_0973,MERCHANT_015,153.16,2026-07-14 21:50:04.362924,DEVICE_0973_A,IP_0973_A,694,1,0,0
TXN_000008,USER_1475,MERCHANT_095,1066.89,2026-07-14 22:20:04.362924,DEVICE_1475_A,IP_1475_A,171,0,0,0
TXN_003966,USER_0807,MERCHANT_051,787.82,2026-07-14 22:23:04.362924,DEVICE_0807_A,IP_0807_A,1056,1,0,0
TXN_003279,USER_0214,MERCHANT_130,636.91,2026-07-14 22:24:04.362924,DEVICE_0214_A,IP_0214_A,1282,0,0,0
TXN_005242,USER_0799,MERCHANT_055,318.97,2026-07-14 22:39:04.362924,DEVICE_0799_A,IP_0799_A,521,1,0,0
TXN_002657,USER_0119,MERCHANT_010,838.92,2026-07-14 22:41:04.362924,DEVICE_RING_D_01,IP_RING_D_01,1,5,2,1
TXN_002848,USER_1012,MERCHANT_012,320.21,2026-07-14 22:58:04.362924,DEVICE_1012_A,IP_1012_A,1093,0,0,0
TXN_003216,USER_0490,MERCHANT_093,2283.08,2026-07-14 23:09:04.362924,DEVICE_0490_A,IP_0490_A,958,1,0,0
TXN_000031,USER_0746,MERCHANT_146,382.09,2026-07-14 23:19:04.362924,DEVICE_0746_A,IP_0746_A,1301,0,2,0
TXN_000556,USER_1098,MERCHANT_099,440.55,2026-07-14 23:45:04.362924,DEVICE_1098_A,IP_1098_A,39,0,0,0
TXN_004454,USER_0151,MERCHANT_097,749.47,2026-07-15 00:01:04.362924,DEVICE_0151_A,IP_0151_A,166,1,0,0
TXN_005834,USER_0429,MERCHANT_057,1110.25,2026-07-15 00:06:04.362924,DEVICE_0429_A,IP_0429_A,265,1,1,0
TXN_005434,USER_0866,MERCHANT_130,463.16,2026-07-15 00:07:04.362924,DEVICE_0866_A,IP_0866_A,673,0,0,0
TXN_003066,USER_1341,MERCHANT_065,763.66,2026-07-15 00:45:04.362924,DEVICE_1341_A,IP_1341_A,1046,0,0,0
TXN_000127,USER_0348,MERCHANT_073,285.44,2026-07-15 01:41:04.362924,DEVICE_0348_A,IP_0348_A,1418,0,0,0
TXN_003419,USER_1391,MERCHANT_104,227.57,2026-07-15 01:52:04.362924,DEVICE_1391_A,IP_1391_A,977,0,0,0
TXN_003928,USER_0846,MERCHANT_025,848.77,2026-07-15 01:52:04.362924,DEVICE_0846_A,IP_0846_A,763,1,1,0
TXN_004483,USER_0324,MERCHANT_097,318.32,2026-07-15 02:30:04.362924,DEVICE_0324_A,IP_0324_A,329,0,0,0
TXN_001126,USER_0364,MERCHANT_099,253.96,2026-07-15 02:46:04.362924,DEVICE_0364_A,IP_0364_A,951,0,0,0
TXN_001957,USER_1184,MERCHANT_072,120.93,2026-07-15 03:03:04.362924,DEVICE_1184_A,IP_1184_A,1207,1,0,0
TXN_005215,USER_0367,MERCHANT_106,786.21,2026-07-15 03:09:04.362924,DEVICE_0367_A,IP_0367_A,304,1,0,0
TXN_005784,USER_0240,MERCHANT_006,2894.58,2026-07-15 03:30:04.362924,DEVICE_0240_A,IP_0240_A,1257,0,0,0
TXN_002817,USER_0559,MERCHANT_027,861.33,2026-07-15 03:49:04.362924,DEVICE_0559_A,IP_0559_A,664,2,0,0
TXN_003989,USER_0794,MERCHANT_056,2538.97,2026-07-15 03:51:04.362924,DEVICE_0794_A,IP_0794_A,1058,1,0,0
TXN_000228,USER_0395,MERCHANT_068,267.37,2026-07-15 03:54:04.362924,DEVICE_0395_A,IP_0395_A,779,1,0,0
TXN_005366,USER_0334,MERCHANT_027,195.16,2026-07-15 04:15:04.362924,DEVICE_0334_A,IP_0334_A,358,0,0,0
TXN_003857,USER_1153,MERCHANT_122,210.63,2026-07-15 04:35:04.362924,DEVICE_1153_A,IP_1153_A,1273,0,1,0
TXN_005262,USER_0209,MERCHANT_139,334.51,2026-07-15 04:50:04.362924,DEVICE_0209_A,IP_0209_A,265,1,0,0
TXN_004692,USER_0613,MERCHANT_006,720.0,2026-07-15 05:07:04.362924,DEVICE_0613_A,IP_0613_A,511,2,0,0
TXN_003704,USER_0324,MERCHANT_098,320.29,2026-07-15 05:25:04.362924,DEVICE_0324_A,IP_0324_A,470,0,0,0
TXN_005895,USER_1381,MERCHANT_120,841.47,2026-07-15 06:32:04.362924,DEVICE_1381_A,IP_1381_A,88,0,0,0
TXN_004917,USER_0607,MERCHANT_079,1331.32,2026-07-15 06:35:04.362924,DEVICE_0607_A,IP_0607_A,696,2,0,0
TXN_003548,USER_0456,MERCHANT_118,1802.33,2026-07-15 06:40:04.362924,DEVICE_0456_A,IP_0456_A,923,2,1,0
TXN_005155,USER_1137,MERCHANT_124,312.61,2026-07-15 06:52:04.362924,DEVICE_1137_A,IP_1137_A,1400,0,0,0
TXN_004419,USER_0102,MERCHANT_011,1760.22,2026-07-15 07:45:04.362924,DEVICE_RING_D_02,IP_RING_D_01,47,8,5,1
TXN_000585,USER_0046,MERCHANT_004,2998.63,2026-07-15 08:06:04.362924,DEVICE_RING_B_02,IP_RING_B_02,72,6,1,1
TXN_003930,USER_0684,MERCHANT_015,682.74,2026-07-15 09:04:04.362924,DEVICE_0684_A,IP_0684_A,1094,0,0,0
TXN_004734,USER_0615,MERCHANT_069,855.76,2026-07-15 09:58:04.362924,DEVICE_0615_A,IP_0615_A,1178,0,0,0
TXN_005110,USER_0897,MERCHANT_047,637.62,2026-07-15 10:20:04.362924,DEVICE_0897_A,IP_0897_A,1361,1,0,0
TXN_001637,USER_0875,MERCHANT_038,293.12,2026-07-15 10:24:04.362924,DEVICE_0875_A,IP_0875_A,1011,0,0,0
TXN_000324,USER_1441,MERCHANT_085,2881.94,2026-07-15 10:25:04.362924,DEVICE_1441_A,IP_1441_A,1188,2,2,0
TXN_005486,USER_0297,MERCHANT_037,1049.21,2026-07-15 10:34:04.362924,DEVICE_0297_A,IP_0297_A,1289,0,0,0
TXN_001270,USER_0246,MERCHANT_101,1516.26,2026-07-15 10:46:04.362924,DEVICE_0246_A,IP_0246_A,105,0,0,0
TXN_001912,USER_0996,MERCHANT_015,3198.4,2026-07-15 10:47:04.362924,DEVICE_0996_A,IP_0996_A,253,0,2,0
TXN_002878,USER_1474,MERCHANT_069,363.61,2026-07-15 10:56:04.362924,DEVICE_1474_A,IP_1474_A,221,1,0,0
TXN_002220,USER_1456,MERCHANT_077,498.53,2026-07-15 10:56:04.362924,DEVICE_1456_A,IP_1456_A,499,2,0,0
TXN_002877,USER_0061,MERCHANT_009,979.99,2026-07-15 10:56:04.362924,DEVICE_RING_C_01,IP_RING_C_02,46,6,2,1
TXN_005167,USER_1065,MERCHANT_123,411.27,2026-07-15 11:09:04.362924,DEVICE_1065_A,IP_1065_A,381,1,0,0
TXN_003646,USER_1219,MERCHANT_030,260.19,2026-07-15 11:31:04.362924,DEVICE_1219_A,IP_1219_A,197,0,0,0
TXN_000821,USER_0388,MERCHANT_035,407.06,2026-07-15 11:41:04.362924,DEVICE_0388_A,IP_0388_A,1014,0,0,0
TXN_004062,USER_1440,MERCHANT_084,739.8,2026-07-15 12:19:04.362924,DEVICE_1440_A,IP_1440_A,1404,0,0,0
TXN_000755,USER_1193,MERCHANT_137,294.38,2026-07-15 12:45:04.362924,DEVICE_1193_A,IP_1193_A,664,1,0,0
TXN_002438,USER_0448,MERCHANT_125,1114.84,2026-07-15 13:02:04.362924,DEVICE_0448_A,IP_0448_A,1393,0,2,0
TXN_003230,USER_1156,MERCHANT_033,582.7,2026-07-15 13:03:04.362924,DEVICE_1156_A,IP_1156_A,35,1,0,0
TXN_005690,USER_0388,MERCHANT_122,528.87,2026-07-15 13:04:04.362924,DEVICE_0388_A,IP_0388_A,732,0,0,0
TXN_003527,USER_1233,MERCHANT_107,517.22,2026-07-15 13:46:04.362924,DEVICE_1233_A,IP_1233_A,1127,0,0,0
TXN_004978,USER_1462,MERCHANT_013,654.45,2026-07-15 14:45:04.362924,DEVICE_1462_A,IP_1462_A,199,1,1,0
TXN_005389,USER_0921,MERCHANT_068,221.16,2026-07-15 14:45:04.362924,DEVICE_0921_A,IP_0921_A,1218,0,0,0
TXN_001142,USER_0534,MERCHANT_128,1683.63,2026-07-15 14:58:04.362924,DEVICE_0534_A,IP_0534_A,1331,1,0,0
TXN_000986,USER_0948,MERCHANT_018,251.68,2026-07-15 15:06:04.362924,DEVICE_0948_A,IP_0948_A,1136,0,0,0
TXN_003598,USER_1099,MERCHANT_036,1277.01,2026-07-15 15:24:04.362924,DEVICE_1099_A,IP_1099_A,675,2,0,0
TXN_005468,USER_1348,MERCHANT_122,723.42,2026-07-15 15:54:04.362924,DEVICE_1348_A,IP_1348_A,365,1,0,0
TXN_004187,USER_0728,MERCHANT_056,3493.77,2026-07-15 16:07:04.362924,DEVICE_0728_A,IP_0728_A,291,0,0,0
TXN_004264,USER_1475,MERCHANT_078,482.08,2026-07-15 16:25:04.362924,DEVICE_1475_A,IP_1475_A,1274,1,1,0
TXN_002108,USER_0683,MERCHANT_048,968.48,2026-07-15 17:03:04.362924,DEVICE_0683_A,IP_0683_A,596,0,0,0
TXN_004522,USER_1466,MERCHANT_096,1343.02,2026-07-15 17:21:04.362924,DEVICE_1466_A,IP_1466_A,38,0,0,0
TXN_000783,USER_1265,MERCHANT_076,797.98,2026-07-15 18:16:04.362924,DEVICE_1265_A,IP_1265_A,1141,0,0,0
TXN_003481,USER_0995,MERCHANT_037,478.33,2026-07-15 18:21:04.362924,DEVICE_0995_A,IP_0995_A,1009,0,0,0
TXN_002012,USER_0353,MERCHANT_010,338.62,2026-07-15 18:29:04.362924,DEVICE_0353_A,IP_0353_A,898,0,0,0
TXN_005254,USER_1284,MERCHANT_145,197.29,2026-07-15 18:39:04.362924,DEVICE_1284_A,IP_1284_A,1348,0,2,0
TXN_003270,USER_0763,MERCHANT_145,974.38,2026-07-15 18:47:04.362924,DEVICE_0763_A,IP_0763_A,761,1,0,0
TXN_002286,USER_0861,MERCHANT_041,848.5,2026-07-15 18:51:04.362924,DEVICE_0861_A,IP_0861_A,375,0,0,0
TXN_005116,USER_0609,MERCHANT_092,885.76,2026-07-15 18:55:04.362924,DEVICE_0609_A,IP_0609_A,282,0,0,0
TXN_000364,USER_0101,MERCHANT_010,3735.95,2026-07-15 19:43:04.362924,DEVICE_RING_D_01,IP_RING_D_02,15,2,3,1
TXN_001592,USER_1465,MERCHANT_113,67.08,2026-07-15 20:36:04.362924,DEVICE_1465_A,IP_1465_A,361,0,0,0
TXN_005904,USER_0149,MERCHANT_075,1328.81,2026-07-15 21:28:04.362924,DEVICE_0149_A,IP_0149_A,952,0,0,0
TXN_003286,USER_0099,MERCHANT_011,11242.6,2026-07-15 22:03:04.362924,DEVICE_RING_D_01,IP_RING_D_01,65,4,2,1
TXN_003488,USER_0968,MERCHANT_067,987.94,2026-07-15 22:18:04.362924,DEVICE_0968_A,IP_0968_A,1382,1,0,0
TXN_005642,USER_0184,MERCHANT_049,394.36,2026-07-15 22:37:04.362924,DEVICE_0184_A,IP_0184_A,1204,0,1,0
TXN_002995,USER_0368,MERCHANT_121,293.83,2026-07-15 22:42:04.362924,DEVICE_0368_A,IP_0368_A,389,0,0,0
TXN_005554,USER_0481,MERCHANT_126,968.68,2026-07-15 23:42:04.362924,DEVICE_0481_A,IP_0481_A,168,0,0,0
TXN_002172,USER_0025,MERCHANT_001,2317.15,2026-07-15 23:49:04.362924,DEVICE_RING_A_01,IP_RING_A_02,41,6,4,1
TXN_001922,USER_0489,MERCHANT_067,1051.38,2026-07-16 00:41:04.362924,DEVICE_0489_A,IP_0489_A,595,0,0,0
TXN_000027,USER_0066,MERCHANT_008,790.81,2026-07-16 00:45:04.362924,DEVICE_RING_C_01,IP_RING_C_02,15,8,1,1
TXN_004951,USER_0383,MERCHANT_144,718.44,2026-07-16 00:49:04.362924,DEVICE_0383_A,IP_0383_A,520,0,1,0
TXN_003178,USER_1092,MERCHANT_130,411.94,2026-07-16 00:54:04.362924,DEVICE_1092_A,IP_1092_A,616,0,0,0
TXN_000164,USER_1066,MERCHANT_073,324.22,2026-07-16 01:01:04.362924,DEVICE_1066_A,IP_1066_A,812,0,0,0
TXN_002762,USER_0398,MERCHANT_057,328.22,2026-07-16 02:31:04.362924,DEVICE_0398_A,IP_0398_A,469,0,0,0
TXN_003437,USER_0004,MERCHANT_003,4437.25,2026-07-16 02:44:04.362924,DEVICE_RING_A_02,IP_RING_A_01,90,5,2,1
TXN_000073,USER_0828,MERCHANT_077,584.09,2026-07-16 03:30:04.362924,DEVICE_0828_A,IP_0828_A,1338,2,0,0
TXN_000275,USER_0359,MERCHANT_053,287.38,2026-07-16 03:44:04.362924,DEVICE_0359_A,IP_0359_A,1498,0,0,0
TXN_002355,USER_1343,MERCHANT_011,1489.04,2026-07-16 04:08:04.362924,DEVICE_1343_A,IP_1343_A,1387,2,0,0
TXN_000049,USER_0007,MERCHANT_002,3525.1,2026-07-16 04:11:04.362924,DEVICE_RING_A_02,IP_RING_A_01,57,7,4,1
TXN_000126,USER_0969,MERCHANT_070,3101.9,2026-07-16 04:11:04.362924,DEVICE_0969_A,IP_0969_A,471,1,0,0
TXN_003397,USER_0658,MERCHANT_034,876.66,2026-07-16 05:26:04.362924,DEVICE_0658_A,IP_0658_A,327,0,2,0
TXN_005959,USER_1135,MERCHANT_044,429.53,2026-07-16 05:35:04.362924,DEVICE_1135_A,IP_1135_A,1259,0,0,0
